timestamp,target:Power,exog:IsHoliday,exog:Hour,exog:DayOfWeek,exog:SimOccupancy,exog:OutdoorTemp,exog:TempDiff
2016-10-17 12:00:00+00:00,47205.38090210175,False,12,0,1.0,24.333333333333332,6.333333333333332
2016-10-17 13:00:00+00:00,45124.54777417588,False,13,0,1.0,25.0,7.0
2016-10-17 14:00:00+00:00,45127.961774385774,False,14,0,1.0,24.82,6.82
2016-10-17 15:00:00+00:00,44685.84874720546,False,15,0,1.0,23.0,5.0
2016-10-17 16:00:00+00:00,44991.401765990304,False,16,0,1.0,22.666666666666668,4.666666666666668
2016-10-17 17:00:00+00:00,35184.6861630911,False,17,0,1.0,22.34,4.34
2016-10-17 18:00:00+00:00,53077.46126310667,False,18,0,0.5,21.0,3.0
2016-10-17 19:00:00+00:00,45966.09882591292,False,19,0,0.5,20.0,2.0
2016-10-17 20:00:00+00:00,27335.89968056185,False,20,0,0.5,19.2,1.1999999999999993
2016-10-17 21:00:00+00:00,26801.6086477146,False,21,0,0.2,18.333333333333332,0.33333333333333215
2016-10-17 22:00:00+00:00,25208.97754980251,False,22,0,0.2,17.333333333333332,0.6666666666666679
2016-10-17 23:00:00+00:00,22390.720376541143,False,23,0,0.2,16.380000000000003,1.6199999999999974
2016-10-18 00:00:00+00:00,24725.89652010356,False,0,1,0.2,15.666666666666666,2.333333333333334
2016-10-18 01:00:00+00:00,26349.25361990463,False,1,1,0.2,15.0,3.0
2016-10-18 02:00:00+00:00,26397.04962284304,False,2,1,0.2,14.940000000000001,3.0599999999999987
2016-10-18 03:00:00+00:00,26117.101605632342,False,3,1,0.2,15.333333333333334,2.666666666666666
2016-10-18 04:00:00+00:00,25171.42354749376,False,4,1,0.2,15.0,3.0
2016-10-18 05:00:00+00:00,21515.02932270523,False,5,1,0.2,15.16,2.84
2016-10-18 06:00:00+00:00,23542.94544737786,False,6,1,0.2,15.5,2.5
2016-10-18 07:00:00+00:00,42849.11663428648,False,7,1,0.2,15.666666666666666,2.333333333333334
2016-10-18 08:00:00+00:00,47538.245922565686,False,8,1,0.6,16.46,1.5399999999999991
2016-10-18 09:00:00+00:00,47536.53892246075,False,9,1,0.6,17.666666666666668,0.33333333333333215
2016-10-18 10:00:00+00:00,45336.21578718885,False,10,1,0.6,18.0,0.0
2016-10-18 11:00:00+00:00,42958.364641002845,False,11,1,1.0,18.98,0.9800000000000004
2016-10-18 12:00:00+00:00,51056.37313885381,False,12,1,1.0,20.0,2.0
2016-10-18 13:00:00+00:00,48086.19295625249,False,13,1,1.0,20.0,2.0
2016-10-18 14:00:00+00:00,48258.59996685176,False,14,1,1.0,19.880000000000003,1.8800000000000026
2016-10-18 15:00:00+00:00,45346.45778781852,False,15,1,1.0,18.666666666666668,0.6666666666666679
2016-10-18 16:00:00+00:00,46222.148841654416,False,16,1,1.0,16.666666666666668,1.3333333333333321
2016-10-18 17:00:00+00:00,43678.71868528891,False,17,1,1.0,16.52,1.4800000000000004
2016-10-18 18:00:00+00:00,52049.84719993081,False,18,1,0.5,16.333333333333332,1.6666666666666679
2016-10-18 19:00:00+00:00,42038.29158443841,False,19,1,0.5,16.0,2.0
2016-10-18 20:00:00+00:00,27096.91966586979,False,20,1,0.5,16.14,1.8599999999999994
2016-10-18 21:00:00+00:00,24116.49748263881,False,21,1,0.2,15.333333333333334,2.666666666666666
2016-10-18 22:00:00+00:00,24632.01151433168,False,22,1,0.2,15.666666666666666,2.333333333333334
2016-10-18 23:00:00+00:00,24386.20349921985,False,23,1,0.2,15.680000000000001,2.3199999999999985
2016-10-19 00:00:00+00:00,26985.96465904848,False,0,2,0.2,15.666666666666666,2.333333333333334
2016-10-19 01:00:00+00:00,26168.31160878064,False,1,2,0.2,15.5,2.5
2016-10-19 02:00:00+00:00,25546.963570581283,False,2,2,0.2,15.025,2.9749999999999996
2016-10-19 03:00:00+00:00,24022.612476866925,False,3,2,0.2,14.0,4.0
2016-10-19 04:00:00+00:00,25140.69754560478,False,4,2,0.2,13.666666666666666,4.333333333333334
2016-10-19 05:00:00+00:00,22861.852405505488,False,5,2,0.2,13.48,4.52
2016-10-19 06:00:00+00:00,25444.54356428469,False,6,2,0.2,13.666666666666666,4.333333333333334
2016-10-19 07:00:00+00:00,42550.3916159214,False,7,2,0.2,13.0,5.0
2016-10-19 08:00:00+00:00,53497.38328892271,False,8,2,0.6,13.52,4.48
2016-10-19 09:00:00+00:00,46208.49284081487,False,9,2,0.6,15.666666666666666,2.333333333333334
2016-10-19 10:00:00+00:00,46838.375879538944,False,10,2,0.6,17.666666666666668,0.33333333333333215
2016-10-19 11:00:00+00:00,44400.77972967993,False,11,2,1.0,19.240000000000002,1.240000000000002
2016-10-19 12:00:00+00:00,49516.659044194974,False,12,2,1.0,20.666666666666668,2.666666666666668
2016-10-19 13:00:00+00:00,47939.390947227366,False,13,2,1.0,21.0,3.0
2016-10-19 14:00:00+00:00,47652.614929596886,False,14,2,1.0,20.78,2.780000000000001
2016-10-19 15:00:00+00:00,43929.64770071559,False,15,2,1.0,21.0,3.0
2016-10-19 16:00:00+00:00,47094.42589528044,False,16,2,1.0,20.0,2.0
2016-10-19 17:00:00+00:00,44233.49371939548,False,17,2,1.0,19.7,1.6999999999999993
2016-10-19 18:00:00+00:00,51442.155162571,False,18,2,0.5,19.0,1.0
2016-10-19 19:00:00+00:00,40293.73747718637,False,19,2,0.5,17.666666666666668,0.33333333333333215
2016-10-19 20:00:00+00:00,25608.41557435924,False,20,2,0.5,17.82,0.17999999999999972
2016-10-19 21:00:00+00:00,21870.08534453344,False,21,2,0.2,18.333333333333332,0.33333333333333215
2016-10-19 22:00:00+00:00,25690.35157939652,False,22,2,0.2,18.0,0.0
2016-10-19 23:00:00+00:00,21923.00234778668,False,23,2,0.2,17.84,0.16000000000000014
2016-10-20 00:00:00+00:00,26016.38859944069,False,0,3,0.2,16.666666666666668,1.3333333333333321
2016-10-20 01:00:00+00:00,25354.07255872269,False,1,3,0.2,16.0,2.0
2016-10-20 02:00:00+00:00,24329.87249575672,False,2,3,0.2,15.9,2.0999999999999996
2016-10-20 03:00:00+00:00,22136.37736090459,False,3,3,0.2,16.0,2.0
2016-10-20 04:00:00+00:00,25415.52456250065,False,4,3,0.2,16.0,2.0
2016-10-20 05:00:00+00:00,22907.94140833896,False,5,3,0.2,15.74,2.26
2016-10-20 06:00:00+00:00,26340.71861937992,False,6,3,0.2,15.666666666666666,2.333333333333334
2016-10-20 07:00:00+00:00,42004.151582339546,False,7,3,0.2,15.333333333333334,2.666666666666666
2016-10-20 08:00:00+00:00,46823.01287859444,False,8,3,0.6,15.88,2.119999999999999
2016-10-20 09:00:00+00:00,43059.0776471945,False,9,3,0.6,17.666666666666668,0.33333333333333215
2016-10-20 10:00:00+00:00,50211.408086906886,False,10,3,0.6,20.0,2.0
2016-10-20 11:00:00+00:00,44392.244729155216,False,11,3,1.0,20.619999999999997,2.6199999999999974
2016-10-20 12:00:00+00:00,49823.919063084766,False,12,3,1.0,21.666666666666668,3.666666666666668
2016-10-20 13:00:00+00:00,47854.040941980194,False,13,3,1.0,21.333333333333332,3.333333333333332
2016-10-20 14:00:00+00:00,48527.45248338033,False,14,3,1.0,21.580000000000002,3.580000000000002
2016-10-20 15:00:00+00:00,49200.86402478046,False,15,3,1.0,21.333333333333332,3.333333333333332
2016-10-20 16:00:00+00:00,49503.00304335542,False,16,3,1.0,21.0,3.0
2016-10-20 17:00:00+00:00,50231.89208816621,False,17,3,1.0,20.080000000000002,2.080000000000002
2016-10-20 18:00:00+00:00,50503.30510485219,False,18,3,0.5,17.666666666666668,0.33333333333333215
2016-10-20 19:00:00+00:00,42002.4445822346,False,19,3,0.5,17.666666666666668,0.33333333333333215
2016-10-20 20:00:00+00:00,25161.1815468641,False,20,3,0.5,17.259999999999998,0.740000000000002
2016-10-20 21:00:00+00:00,25550.377570791166,False,21,3,0.2,16.666666666666668,1.3333333333333321
2016-10-20 22:00:00+00:00,28269.62873796583,False,22,3,0.2,16.0,2.0
2016-10-20 23:00:00+00:00,28100.63572757645,False,23,3,0.2,15.75,2.25
2016-10-21 00:00:00+00:00,27323.95067982725,False,0,4,0.2,15.666666666666666,2.333333333333334
2016-10-21 01:00:00+00:00,27337.6066806668,False,1,4,0.2,16.0,2.0
2016-10-21 02:00:00+00:00,24169.414485892044,False,2,4,0.2,16.14,1.8599999999999994
2016-10-21 03:00:00+00:00,25773.99458453874,False,3,4,0.2,17.0,1.0
2016-10-21 04:00:00+00:00,27636.33169903187,False,4,4,0.2,16.666666666666668,1.3333333333333321
2016-10-21 05:00:00+00:00,27441.733687068336,False,5,4,0.2,16.880000000000003,1.1199999999999974
2016-10-21 06:00:00+00:00,27810.44570973609,False,6,4,0.2,17.666666666666668,0.33333333333333215
2016-10-21 07:00:00+00:00,45568.367801461136,False,7,4,0.2,16.25,1.75
2016-10-21 08:00:00+00:00,42285.80659965519,False,8,4,0.6,16.98,1.0199999999999996
2016-10-21 09:00:00+00:00,46447.47285550693,False,9,4,0.6,18.333333333333332,0.33333333333333215
2016-10-21 10:00:00+00:00,51788.67618387449,False,10,4,0.6,19.0,1.0
2016-10-21 11:00:00+00:00,51720.39617967675,False,11,4,1.0,19.16,1.1600000000000001
2016-10-21 12:00:00+00:00,51052.959138643935,False,12,4,1.0,19.666666666666668,1.6666666666666679
2016-10-21 13:00:00+00:00,50528.91010642634,False,13,4,1.0,20.0,2.0
2016-10-21 14:00:00+00:00,43193.93065548502,False,14,4,1.0,20.06,2.0599999999999987
2016-10-21 15:00:00+00:00,47970.116949116345,False,15,4,1.0,20.0,2.0
2016-10-21 16:00:00+00:00,50709.852117550334,False,16,4,1.0,20.0,2.0
2016-10-21 17:00:00+00:00,50752.52712017392,False,17,4,1.0,19.72,1.7199999999999989
2016-10-21 18:00:00+00:00,51404.601160262246,False,18,4,0.5,18.666666666666668,0.6666666666666679
2016-10-21 19:00:00+00:00,42178.26559304376,False,19,4,0.5,17.333333333333332,0.6666666666666679
2016-10-21 20:00:00+00:00,23788.75346248969,False,20,4,0.5,16.52,1.4800000000000004
2016-10-21 21:00:00+00:00,24920.494532067096,False,21,4,0.2,16.333333333333332,1.6666666666666679
2016-10-21 22:00:00+00:00,26683.825640473515,False,22,4,0.2,16.333333333333332,1.6666666666666679
2016-10-21 23:00:00+00:00,26185.38160983008,False,23,4,0.2,16.0,2.0
2016-10-22 00:00:00+00:00,26566.042633232428,False,0,5,0.1,15.666666666666666,2.333333333333334
2016-10-22 01:00:00+00:00,25062.175540777396,False,1,5,0.1,15.666666666666666,2.333333333333334
2016-10-22 02:00:00+00:00,22895.99240760436,False,2,5,0.1,15.440000000000001,2.5599999999999987
2016-10-22 03:00:00+00:00,24297.4394937628,False,3,5,0.1,15.0,3.0
2016-10-22 04:00:00+00:00,26577.99163396703,False,4,5,0.1,14.5,3.5
2016-10-22 05:00:00+00:00,26129.05060636694,False,5,5,0.1,14.219999999999999,3.780000000000001
2016-10-22 06:00:00+00:00,25756.924583489308,False,6,5,0.1,13.666666666666666,4.333333333333334
2016-10-22 07:00:00+00:00,34474.574119434685,False,7,5,0.1,14.333333333333334,3.666666666666666
2016-10-22 08:00:00+00:00,42307.99760101945,False,8,5,0.1,14.88,3.119999999999999
2016-10-22 09:00:00+00:00,45515.45079820789,False,9,5,0.1,16.666666666666668,1.3333333333333321
2016-10-22 10:00:00+00:00,50831.0491250013,False,10,5,0.1,18.333333333333332,0.33333333333333215
2016-10-22 11:00:00+00:00,53476.8992876634,False,11,5,0.1,18.740000000000002,0.740000000000002
2016-10-22 12:00:00+00:00,51390.94515942269,False,12,5,0.1,20.666666666666668,2.666666666666668
2016-10-22 13:00:00+00:00,52271.75721357344,False,13,5,0.1,22.333333333333332,4.333333333333332
2016-10-22 14:00:00+00:00,48914.08800714999,False,14,5,0.1,22.56,4.559999999999999
2016-10-22 15:00:00+00:00,49135.99802079262,False,15,5,0.1,22.666666666666668,4.666666666666668
2016-10-22 16:00:00+00:00,53330.097278638284,False,16,5,0.1,21.0,3.0
2016-10-22 17:00:00+00:00,50931.76213119296,False,17,5,0.1,20.580000000000002,2.580000000000002
2016-10-22 18:00:00+00:00,52119.83420423349,False,18,5,0.1,18.666666666666668,0.6666666666666679
2016-10-22 19:00:00+00:00,39918.197454098845,False,19,5,0.1,18.0,0.0
2016-10-22 20:00:00+00:00,25157.767546654213,False,20,5,0.1,17.75,0.25
2016-10-22 21:00:00+00:00,24980.239535740107,False,21,5,0.1,16.0,2.0
2016-10-22 22:00:00+00:00,26463.62262693583,False,22,5,0.1,14.666666666666666,3.333333333333334
2016-10-22 23:00:00+00:00,25203.85654948768,False,23,5,0.1,15.040000000000001,2.959999999999999
2016-10-23 00:00:00+00:00,26079.54760332359,False,0,6,0.1,14.0,4.0
2016-10-23 01:00:00+00:00,23921.899470675267,False,1,6,0.1,14.0,4.0
2016-10-23 02:00:00+00:00,23587.327450106382,False,2,6,0.1,13.440000000000001,4.559999999999999
2016-10-23 03:00:00+00:00,24999.016536894487,False,3,6,0.1,13.333333333333334,4.666666666666666
2016-10-23 04:00:00+00:00,26250.24761381792,False,4,6,0.1,13.666666666666666,4.333333333333334
2016-10-23 05:00:00+00:00,25881.53559115017,False,5,6,0.1,13.559999999999999,4.440000000000001
2016-10-23 06:00:00+00:00,25605.001574149355,False,6,6,0.1,13.333333333333334,4.666666666666666
2016-10-23 07:00:00+00:00,22153.447361954022,False,7,6,0.1,13.333333333333334,4.666666666666666
2016-10-23 08:00:00+00:00,37251.86329017743,False,8,6,0.1,13.76,4.24
2016-10-23 09:00:00+00:00,44470.7667339826,False,9,6,0.1,14.333333333333334,3.666666666666666
2016-10-23 10:00:00+00:00,49996.32607368403,False,10,6,0.1,15.666666666666666,2.333333333333334
2016-10-23 11:00:00+00:00,52669.48823802522,False,11,6,0.1,15.6,2.4000000000000004
2016-10-23 12:00:00+00:00,37658.12931515393,False,12,6,0.1,16.0,2.0
2016-10-23 13:00:00+00:00,24731.017520418387,False,13,6,0.1,17.0,1.0
2016-10-23 14:00:00+00:00,23341.519434994552,False,14,6,0.1,18.14,0.14000000000000057
2016-10-23 15:00:00+00:00,24393.03149963962,False,15,6,0.1,20.333333333333332,2.333333333333332
2016-10-23 16:00:00+00:00,27733.63070501364,False,16,6,0.1,21.666666666666668,3.666666666666668
2016-10-23 17:00:00+00:00,26839.162650023354,False,17,6,0.1,20.2,2.1999999999999993
2016-10-23 18:00:00+00:00,25734.733582125045,False,18,6,0.1,18.666666666666668,0.6666666666666679
2016-10-23 19:00:00+00:00,26323.648618330484,False,19,6,0.1,18.666666666666668,0.6666666666666679
2016-10-23 20:00:00+00:00,24133.567483688243,False,20,6,0.1,18.04,0.03999999999999915
2016-10-23 21:00:00+00:00,25043.398539623013,False,21,6,0.1,16.666666666666668,1.3333333333333321
2016-10-23 22:00:00+00:00,25065.58954098728,False,22,6,0.1,16.666666666666668,1.3333333333333321
2016-10-23 23:00:00+00:00,23899.70846931101,False,23,6,0.1,16.240000000000002,1.759999999999998
2016-10-24 00:00:00+00:00,25104.850543400968,False,0,0,0.2,15.0,3.0
2016-10-24 01:00:00+00:00,23358.589436043985,False,1,0,0.2,15.0,3.0
2016-10-24 02:00:00+00:00,22926.71840949333,False,2,0,0.2,15.5,2.5
2016-10-24 03:00:00+00:00,23307.37943289569,False,3,0,0.2,15.0,3.0
2016-10-24 04:00:00+00:00,23985.058474558173,False,4,0,0.2,15.0,3.0
2016-10-24 05:00:00+00:00,24474.967504676893,False,5,0,0.2,14.75,3.25
2016-10-24 06:00:00+00:00,26161.483608360868,False,6,0,0.2,14.666666666666666,3.333333333333334
2016-10-24 07:00:00+00:00,47683.34093148587,False,7,0,0.2,14.666666666666666,3.333333333333334
2016-10-24 08:00:00+00:00,46560.13486243318,False,8,0,0.6,15.2,2.8000000000000007
2016-10-24 09:00:00+00:00,48980.66101124277,False,9,0,0.6,17.666666666666668,0.33333333333333215
2016-10-24 10:00:00+00:00,53621.99429658359,False,10,0,0.6,19.666666666666668,1.6666666666666679
2016-10-24 11:00:00+00:00,52780.44324484653,False,11,0,1.0,21.240000000000002,3.240000000000002
2016-10-24 12:00:00+00:00,51944.013193424325,False,12,0,1.0,23.333333333333332,5.333333333333332
2016-10-24 13:00:00+00:00,53743.19130403455,False,13,0,1.0,25.0,7.0
2016-10-24 14:00:00+00:00,48238.11596559244,False,14,0,1.0,26.060000000000002,8.060000000000002
2016-10-24 15:00:00+00:00,51942.30619331938,False,15,0,1.0,26.333333333333332,8.333333333333332
2016-10-24 16:00:00+00:00,53084.28926352644,False,16,0,1.0,25.0,7.0
2016-10-24 17:00:00+00:00,54224.56533362856,False,17,0,1.0,24.64,6.640000000000001
2016-10-24 18:00:00+00:00,49950.23707085057,False,18,0,0.5,23.333333333333332,5.333333333333332
2016-10-24 19:00:00+00:00,44981.15976536064,False,19,0,0.5,21.666666666666668,3.666666666666668
2016-10-24 20:00:00+00:00,24295.73249365785,False,20,0,0.5,20.56,2.5599999999999987
2016-10-24 21:00:00+00:00,26111.98060531752,False,21,0,0.2,19.0,1.0
2016-10-24 22:00:00+00:00,26511.41862987424,False,22,0,0.2,19.0,1.0
2016-10-24 23:00:00+00:00,24778.813523356803,False,23,0,0.2,17.96,0.03999999999999915
2016-10-25 00:00:00+00:00,23821.186464483617,False,0,1,0.2,16.333333333333332,1.6666666666666679
2016-10-25 01:00:00+00:00,27016.690660937456,False,1,1,0.2,16.666666666666668,1.3333333333333321
2016-10-25 02:00:00+00:00,21550.87632490904,False,2,1,0.2,16.68,1.3200000000000003
2016-10-25 03:00:00+00:00,25055.347540357616,False,3,1,0.2,16.666666666666668,1.3333333333333321
2016-10-25 04:00:00+00:00,24661.03051611572,False,4,1,0.2,15.666666666666666,2.333333333333334
2016-10-25 05:00:00+00:00,24498.865506146103,False,5,1,0.2,15.580000000000002,2.419999999999998
2016-10-25 06:00:00+00:00,23631.709452834908,False,6,1,0.2,15.333333333333334,2.666666666666666
2016-10-25 07:00:00+00:00,40945.81151727471,False,7,1,0.2,15.666666666666666,2.333333333333334
2016-10-25 08:00:00+00:00,43211.000656534445,False,8,1,0.6,16.94,1.0599999999999987
2016-10-25 09:00:00+00:00,47309.50790850329,False,9,1,0.6,20.0,2.0
2016-10-25 10:00:00+00:00,52392.95422102441,False,10,1,0.6,22.0,4.0
2016-10-25 11:00:00+00:00,51916.70119174523,False,11,1,1.0,23.82,5.82
2016-10-25 12:00:00+00:00,50110.69508071523,False,12,1,1.0,25.666666666666668,7.666666666666668
2016-10-25 13:00:00+00:00,52549.99823067919,False,13,1,1.0,26.0,8.0
2016-10-25 14:00:00+00:00,47014.196890348096,False,14,1,1.0,25.96,7.960000000000001
2016-10-25 15:00:00+00:00,48355.89897283354,False,15,1,1.0,25.666666666666668,7.666666666666668
2016-10-25 16:00:00+00:00,55288.02639900823,False,16,1,1.0,25.666666666666668,7.666666666666668
2016-10-25 17:00:00+00:00,59200.47063953825,False,17,1,1.0,24.36,6.359999999999999
2016-10-25 18:00:00+00:00,55472.38241034211,False,18,1,0.5,22.0,4.0
2016-10-25 19:00:00+00:00,45092.114772181965,False,19,1,0.5,21.0,3.0
2016-10-25 20:00:00+00:00,28713.44876525109,False,20,1,0.5,20.64,2.6400000000000006
2016-10-25 21:00:00+00:00,26458.501626621,False,21,1,0.2,19.5,1.5
2016-10-25 22:00:00+00:00,26407.2916234727,False,22,1,0.2,19.333333333333332,1.3333333333333321
2016-10-25 23:00:00+00:00,25347.24455830292,False,23,1,0.2,18.580000000000002,0.5800000000000018
2016-10-26 00:00:00+00:00,26670.16963963397,False,0,2,0.2,17.666666666666668,0.33333333333333215
2016-10-26 01:00:00+00:00,26748.69164446136,False,1,2,0.2,18.0,0.0
2016-10-26 02:00:00+00:00,24625.18351391191,False,2,2,0.2,18.0,0.0
2016-10-26 03:00:00+00:00,25393.333561136387,False,3,2,0.2,17.666666666666668,0.33333333333333215
2016-10-26 04:00:00+00:00,26161.483608360868,False,4,2,0.2,16.666666666666668,1.3333333333333321
2016-10-26 05:00:00+00:00,24121.61848295364,False,5,2,0.2,17.32,0.6799999999999997
2016-10-26 06:00:00+00:00,25069.00354119716,False,6,2,0.2,17.333333333333332,0.6666666666666679
2016-10-26 07:00:00+00:00,39797.00044664787,False,7,2,0.2,17.0,1.0
2016-10-26 08:00:00+00:00,45435.22179327557,False,8,2,0.6,17.46,0.5399999999999991
2016-10-26 09:00:00+00:00,46036.0858302156,False,9,2,0.6,18.333333333333332,0.33333333333333215
2016-10-26 10:00:00+00:00,49735.15505762772,False,10,2,0.6,19.75,1.75
2016-10-26 11:00:00+00:00,48115.211958036525,False,11,2,1.0,21.32,3.3200000000000003
2016-10-26 12:00:00+00:00,52124.95520454832,False,12,2,1.0,22.666666666666668,4.666666666666668
2016-10-26 13:00:00+00:00,52413.43822228373,False,13,2,1.0,23.0,5.0
2016-10-26 14:00:00+00:00,48294.44696905556,False,14,2,1.0,22.72,4.719999999999999
2016-10-26 15:00:00+00:00,47577.50692497938,False,15,2,1.0,22.333333333333332,4.333333333333332
2016-10-26 16:00:00+00:00,52126.66220465327,False,16,2,1.0,22.0,4.0
2016-10-26 17:00:00+00:00,48272.25596769131,False,17,2,1.0,22.06,4.059999999999999
2016-10-26 18:00:00+00:00,53220.84927192192,False,18,2,0.5,21.333333333333332,3.333333333333332
2016-10-26 19:00:00+00:00,42739.8686275701,False,19,2,0.5,21.0,3.0
2016-10-26 20:00:00+00:00,25031.44953888841,False,20,2,0.5,20.78,2.780000000000001
2016-10-26 21:00:00+00:00,26158.06960815098,False,21,2,0.2,20.666666666666668,2.666666666666668
2016-10-26 22:00:00+00:00,26997.91365978308,False,22,2,0.2,20.333333333333332,2.333333333333332
2016-10-26 23:00:00+00:00,25210.68454990745,False,23,2,0.2,19.72,1.7199999999999989
2016-10-27 00:00:00+00:00,27431.491686438683,False,0,3,0.2,19.333333333333332,1.3333333333333321
2016-10-27 01:00:00+00:00,26362.909620744176,False,1,3,0.2,19.0,1.0
2016-10-27 02:00:00+00:00,24911.959531542383,False,2,3,0.2,19.06,1.0599999999999987
2016-10-27 03:00:00+00:00,24664.4445163256,False,3,3,0.2,18.333333333333332,0.33333333333333215
2016-10-27 04:00:00+00:00,26344.1326195898,False,4,3,0.2,18.333333333333332,0.33333333333333215
2016-10-27 05:00:00+00:00,23828.01446490339,False,5,3,0.2,18.06,0.05999999999999872
2016-10-27 06:00:00+00:00,30980.344904615777,False,6,3,0.2,17.666666666666668,0.33333333333333215
2016-10-27 07:00:00+00:00,49023.33601386636,False,7,3,0.2,17.333333333333332,0.6666666666666679
2016-10-27 08:00:00+00:00,48821.91000148305,False,8,3,0.6,17.06,0.9400000000000013
2016-10-27 09:00:00+00:00,49011.38701313175,False,9,3,0.6,17.0,1.0
2016-10-27 10:00:00+00:00,55851.33643363952,False,10,3,0.6,18.0,0.0
2016-10-27 11:00:00+00:00,51607.7341727505,False,11,3,1.0,17.8,0.1999999999999993
2016-10-27 12:00:00+00:00,56607.5374801294,False,12,3,1.0,18.333333333333332,0.33333333333333215
2016-10-27 13:00:00+00:00,53790.987306972966,False,13,3,1.0,18.0,0.0
2016-10-27 14:00:00+00:00,50598.89711072901,False,14,3,1.0,18.14,0.14000000000000057
2016-10-27 15:00:00+00:00,50112.402080820175,False,15,3,1.0,18.0,0.0
2016-10-27 16:00:00+00:00,54683.74836185832,False,16,3,1.0,18.0,0.0
2016-10-27 17:00:00+00:00,51367.047157953486,False,17,3,1.0,18.22,0.21999999999999886
2016-10-27 18:00:00+00:00,50964.19513318688,False,18,3,0.5,18.333333333333332,0.33333333333333215
2016-10-27 19:00:00+00:00,38426.27936237842,False,19,3,0.5,17.0,1.0
2016-10-27 20:00:00+00:00,26837.455649918407,False,20,3,0.5,17.16,0.8399999999999999
2016-10-27 21:00:00+00:00,25125.33454466029,False,21,3,0.2,16.333333333333332,1.6666666666666679
2016-10-27 22:00:00+00:00,24090.892481064657,False,22,3,0.2,16.0,2.0
2016-10-27 23:00:00+00:00,26001.0255984962,False,23,3,0.2,16.0,2.0
2016-10-28 00:00:00+00:00,25171.42354749376,False,0,4,0.2,16.0,2.0
2016-10-28 01:00:00+00:00,24394.73849974456,False,1,4,0.2,15.666666666666666,2.333333333333334
2016-10-28 02:00:00+00:00,22542.64338588109,False,2,4,0.2,15.280000000000001,2.719999999999999
2016-10-28 03:00:00+00:00,23264.704430272104,False,3,4,0.2,14.666666666666666,3.333333333333334
2016-10-28 04:00:00+00:00,23211.787427018862,False,4,4,0.2,14.666666666666666,3.333333333333334
2016-10-28 05:00:00+00:00,24584.215511393268,False,5,4,0.2,14.02,3.9800000000000004
2016-10-28 06:00:00+00:00,23703.40345724253,False,6,4,0.2,14.333333333333334,3.666666666666666
2016-10-28 07:00:00+00:00,44742.17975066858,False,7,4,0.2,13.333333333333334,4.666666666666666
2016-10-28 08:00:00+00:00,47947.92594775208,False,8,4,0.6,13.780000000000001,4.219999999999999
2016-10-28 09:00:00+00:00,47234.3999038858,False,9,4,0.6,16.0,2.0
2016-10-28 10:00:00+00:00,48881.65500515606,False,10,4,0.6,17.0,1.0
2016-10-28 11:00:00+00:00,52753.13124316745,False,11,4,1.0,17.5,0.5
2016-10-28 12:00:00+00:00,51754.53618177561,False,12,4,1.0,18.333333333333332,0.33333333333333215
2016-10-28 13:00:00+00:00,47843.798941350535,False,13,4,1.0,18.0,0.0
2016-10-28 14:00:00+00:00,45368.64878918277,False,14,4,1.0,18.32,0.3200000000000003
2016-10-28 15:00:00+00:00,43393.64966776338,False,15,4,1.0,18.666666666666668,0.6666666666666679
2016-10-28 16:00:00+00:00,45786.86381489388,False,16,4,1.0,18.0,0.0
2016-10-28 17:00:00+00:00,49364.73603485501,False,17,4,1.0,17.06,0.9400000000000013
2016-10-28 18:00:00+00:00,49173.552023101365,False,18,4,0.5,15.333333333333334,2.666666666666666
2016-10-28 19:00:00+00:00,38363.12035849552,False,19,4,0.5,14.666666666666666,3.333333333333334
2016-10-28 20:00:00+00:00,25751.80358317448,False,20,4,0.5,14.64,3.3599999999999994
2016-10-28 21:00:00+00:00,24679.80751727009,False,21,4,0.2,14.666666666666666,3.333333333333334
2016-10-28 22:00:00+00:00,23389.315437932964,False,22,4,0.2,14.333333333333334,3.666666666666666
2016-10-28 23:00:00+00:00,24278.66249260842,False,23,4,0.2,14.0,4.0
2016-10-29 00:00:00+00:00,24010.66347613232,False,0,5,0.1,14.333333333333334,3.666666666666666
2016-10-29 01:00:00+00:00,22452.172380319094,False,1,5,0.1,14.0,4.0
2016-10-29 02:00:00+00:00,23426.86944024172,False,2,5,0.1,14.219999999999999,3.780000000000001
2016-10-29 03:00:00+00:00,22354.87337433733,False,3,5,0.1,14.333333333333334,3.666666666666666
2016-10-29 04:00:00+00:00,22235.3833669913,False,4,5,0.1,14.0,4.0
2016-10-29 05:00:00+00:00,23129.85142198158,False,5,5,0.1,13.84,4.16
2016-10-29 06:00:00+00:00,22853.317404980768,False,6,5,0.1,13.333333333333334,4.666666666666666
2016-10-29 07:00:00+00:00,34199.747102538815,False,7,5,0.1,13.0,5.0
2016-10-29 08:00:00+00:00,43318.54166314588,False,8,5,0.1,13.66,4.34
2016-10-29 09:00:00+00:00,41430.5995470786,False,9,5,0.1,16.333333333333332,1.6666666666666679
2016-10-29 10:00:00+00:00,45471.06879547937,False,10,5,0.1,18.0,0.0
2016-10-29 11:00:00+00:00,47104.6678959101,False,11,5,0.1,18.48,0.4800000000000004
2016-10-29 12:00:00+00:00,47475.086918682784,False,12,5,0.1,20.333333333333332,2.333333333333332
2016-10-29 13:00:00+00:00,49769.29505972657,False,13,5,0.1,20.666666666666668,2.666666666666668
